flux
2
2990
0.0247614	0.00638875	
0.0233802	-0.0351688	
0.0217033	-0.0326794	
0.0212466	-0.0299923	
0.0193502	-0.0263952	
0.0223423	-0.0313879	
0.0192408	-0.0273261	
0.0169763	-0.0225897	
0.0274507	-0.0431403	
0.0259492	-0.0411918	
0.0243584	-0.0390273	
0.0271399	-0.0458358	
0.028489	-0.0474329	
0.0297896	-0.0492992	
0.0334399	-0.0609251	
0.0301692	-0.0535744	
0.0309318	-0.0537789	
0.0323736	-0.0556514	
0.0330242	-0.0591923	
0.0318115	-0.0461031	
0.0320398	-0.0480973	
0.0301326	-0.0428232	
0.0280647	-0.0399277	
0.029562	-0.0444138	
0.0322121	-0.0492625	
0.0318851	-0.0488732	
0.0326588	-0.0524575	
0.0255761	-0.0360281	
0.0276853	-0.0411101	
0.0260359	-0.0387061	
0.0233258	-0.0327938	
0.0294849	-0.0457986	
0.030869	-0.0485519	
0.0282603	-0.0442003	
0.0313068	-0.0513446	
0.03327	-0.05514	
0.0330311	-0.0566696	
0.0146328	-0.0189809	
0.0170426	-0.0240489	
0.0196569	-0.0297291	
0.0225198	-0.036223	
0.0290825	-0.0527876	
0.0255254	-0.0440389	
0.0336909	-0.0660606	
0.0313648	-0.0603327	
0.0336147	-0.0631624	
0.0306354	-0.0403058	
0.030851	-0.0421834	
0.02903	-0.0377128	
0.0269053	-0.0348151	
0.0313041	-0.043555	
0.0284637	-0.0389231	
0.0259817	-0.0348486	
0.023892	-0.0302186	
0.0232516	-0.0308568	
0.0210432	-0.0258904	
0.0207485	-0.0268768	
0.0182489	-0.0219032	
0.017872	-0.0227915	
0.0155987	-0.018098	
0.0149815	-0.0183394	
0.0129817	-0.0143559	
0.0106316	-0.0108963	
0.0083165	-0.00807071	
0.0122575	-0.0142075	
0.0244356	-0.0429143	
0.0210492	-0.0365905	
0.0276476	-0.0516126	
0.0202235	-0.0327074	
0.0305321	-0.0598463	
0.0174511	-0.0263697	
0.03361	-0.0678805	
0.0149053	-0.0207665	
0.0124647	-0.0157029	
0.0101161	-0.0111501	
0.00779244	-0.00707136	
0.00634332	-0.00503014	
0.00833195	-0.00850357	
0.0104824	-0.0127404	
0.0127818	-0.0175279	
0.0152658	-0.0229549	
0.0177694	-0.0288611	
0.020123	-0.034929	
0.0298545	-0.0595736	
0.0262235	-0.0506944	
0.0231587	-0.0418142	
0.0334507	-0.0733078	
0.0314416	-0.0670051	
0.0335795	-0.070381	
0.00493601	-0.00299701	
0.006718	-0.00615909	
0.00867688	-0.00998907	
0.0108617	-0.0145398	
